SHIPMENT_ID,SHIPMENT_DATE,ORDER_CREATED_TS_UTC,LAST_EVENT_TS_UTC,DELIVERED_TS_UTC,OFFICE_CODE,OFFICE_NAME,CITY,REGION,HUB_TYPE,CUSTOMER_CODE,CUSTOMER_NAME,CUSTOMER_SEGMENT,CUSTOMER_TYPE,PREFERRED_SERVICE_CODE,SERVICE_CODE,SERVICE_NAME,PRIORITY_LEVEL,SLA_HOURS,TEMPERATURE_CONTROL_FLAG,DEST_POSTAL_CODE,DEST_CITY,DEST_REGION,ROUTE_CODE,CARRIER_MODE,WEIGHT_KG,WEIGHT_BAND_RAW,BASE_PRICE_EUR,FUEL_SURCHARGE_EUR,TOTAL_PRICE_EUR,DELIVERY_STATUS,ATTEMPT_COUNT,SOURCE_SYSTEM,SOURCE_PLATFORM,SAP_DOCUMENT_NO,SNOWFLAKE_BATCH_ID,EXTRACT_TS_UTC,ZONE,LAT,LON
PC-2025-107601,2025-06-14,2023-01-18T11:00:00Z,2023-01-20T10:00:00Z,2023-01-22T10:00:00Z,LEG01,ParcelCraft Leganés Hub,Leganés,Centro,Urban Hub,CUST-148,Client_148,SMB,B2B,STD,STD,Standard,Normal,48,False,26003,Logroño,Noreste,LEG01_Noreste,Van,10.1,10+ kg,12.31,0.98,13.29,Delivered,1,SAP_S4,Snowflake,907601,SF_BATCH_PRO,2026-06-25T17:43:51.311875Z,Noreste,40.42190775329791,-3.701316032902928
PC-2025-107602,2025-07-15,2023-03-09T19:00:00Z,2023-03-10T04:00:00Z,2023-03-10T13:00:00Z,ALC03,ParcelCraft Alcobendas Hub,Alcobendas,Centro,Urban Hub,CUST-238,Client_238,Enterprise,B2B,SAM,SAM,Same Day,Critical,12,False,39005,Santander,Norte,ALC03_Norte,Van,4.0,1-5 kg,9.35,0.75,10.1,Delivered,1,SAP_S4,Snowflake,907602,SF_BATCH_PRO,2026-06-25T17:43:51.311893Z,Norte,40.41393581820322,-3.663584982701482
PC-2025-107603,2025-08-16,2023-03-30T06:00:00Z,2023-03-31T12:00:00Z,2023-04-01T19:00:00Z,BAR01,ParcelCraft Barcelona Hub,Barcelona,Este,Urban Hub,CUST-153,Client_153,SMB,B2B,STD,STD,Standard,Normal,48,True,48009,Bilbao,Norte,BAR01_Norte,Van,7.9,5-10 kg,11.21,0.9,12.11,Delivered,1,SAP_S4,Snowflake,907603,SF_BATCH_PRO,2026-06-25T17:43:51.311908Z,Norte,43.269439556348814,-2.8983555028598778
PC-2025-107604,2025-09-17,2023-03-30T12:00:00Z,2023-03-30T18:00:00Z,2023-03-31T00:00:00Z,MÓS02,ParcelCraft Móstoles Hub,Móstoles,Centro,Urban Hub,CUST-154,Client_154,Enterprise,B2B,SAM,SAM,Same Day,Critical,12,False,29015,Málaga,Sur,MÓS02_Sur,Van,22.5,10+ kg,10.29,0.82,11.11,Delivered,1,SAP_S4,Snowflake,907604,SF_BATCH_PRO,2026-06-25T17:43:51.311924Z,Sur,40.37342350209578,-3.658906311513775
PC-2025-107605,2025-10-18,2023-05-16T22:00:00Z,2023-05-17T05:00:00Z,2023-05-17T12:00:00Z,OVI02,ParcelCraft Oviedo Hub,Oviedo,Norte,Urban Hub,CUST-101,Client_101,SMB,B2B,SAM,SAM,Same Day,Critical,12,False,22009,Huesca,Noreste,OVI02_Noreste,Van,12.7,10+ kg,11.62,0.93,12.55,Delivered,1,SAP_S4,Snowflake,907605,SF_BATCH_PRO,2026-06-25T17:43:51.311941Z,Noreste,40.396372313518135,-3.653595090215072
PC-2025-107606,2025-11-19,2023-03-01T22:00:00Z,2023-03-02T04:00:00Z,2023-03-02T10:00:00Z,TAR01,ParcelCraft Tarragona Hub,Tarragona,Este,Urban Hub,CUST-140,Client_140,SMB,B2B,SAM,SAM,Same Day,Critical,12,False,50001,Zaragoza,Noreste,TAR01_Noreste,Van,24.8,10+ kg,9.9,0.79,10.69,Delivered,2,SAP_S4,Snowflake,907606,SF_BATCH_PRO,2026-06-25T17:43:51.311957Z,Noreste,41.63580297136417,-0.9267410028468476
PC-2025-107607,2025-12-20,2023-02-13T14:00:00Z,2023-02-14T14:00:00Z,2023-02-15T14:00:00Z,CAS01,ParcelCraft Castellón Hub,Castellón,Este,Urban Hub,CUST-284,Client_284,Enterprise,B2B,STD,STD,Standard,Normal,48,False,28907,Getafe,Centro,CAS01_Centro,Van,2.6,1-5 kg,13.33,1.07,14.4,Delivered,1,SAP_S4,Snowflake,907607,SF_BATCH_PRO,2026-06-25T17:43:51.311973Z,Centro,40.424468133994566,-3.6948872671797295
PC-2024-107608,2024-01-21,2023-03-06T04:00:00Z,2023-03-06T21:00:00Z,2023-03-07T15:00:00Z,BAR01,ParcelCraft Barcelona Hub,Barcelona,Este,Urban Hub,CUST-190,Client_190,SMB,B2B,EXP,EXP,Express,High,24,False,29001,Málaga,Sur,BAR01_Sur,Van,16.2,10+ kg,15.0,1.2,16.2,Delivered,2,SAP_S4,Snowflake,907608,SF_BATCH_PRO,2026-06-25T17:43:51.311989Z,Sur,40.42224778282797,-3.667925776344165
PC-2024-107609,2024-02-22,2023-02-16T04:00:00Z,2023-02-16T12:00:00Z,2023-02-16T20:00:00Z,TAR01,ParcelCraft Tarragona Hub,Tarragona,Este,Urban Hub,CUST-276,Client_276,SMB,B2C,EXP,EXP,Express,High,24,True,8018,Barcelona,Este,TAR01_Este,Van,7.1,5-10 kg,11.2,0.9,12.1,Delivered,1,SAP_S4,Snowflake,907609,SF_BATCH_PRO,2026-06-25T17:43:51.312004Z,Este,41.39039345908899,2.125540188928074
PC-2024-107610,2024-03-23,2023-01-08T05:00:00Z,2023-01-09T15:00:00Z,2023-01-11T02:00:00Z,CAS01,ParcelCraft Castellón Hub,Castellón,Este,Urban Hub,CUST-243,Client_243,SMB,B2C,ECO,ECO,Economy,Low,72,False,22010,Huesca,Noreste,CAS01_Noreste,Van,10.0,10+ kg,10.79,0.86,11.65,Delivered,1,SAP_S4,Snowflake,907610,SF_BATCH_PRO,2026-06-25T17:43:51.312020Z,Noreste,40.39638289347411,-3.7016297561091096
PC-2024-107611,2024-04-24,2023-01-07T15:00:00Z,2023-01-09T11:00:00Z,2023-01-11T08:00:00Z,SEV01,ParcelCraft Sevilla Hub,Sevilla,Sur,Urban Hub,CUST-270,Client_270,SMB,B2C,ECO,ECO,Economy,Low,72,False,8015,Barcelona,Este,SEV01_Este,Van,5.3,5-10 kg,14.27,1.14,15.41,Delivered,1,SAP_S4,Snowflake,907611,SF_BATCH_PRO,2026-06-25T17:43:51.312035Z,Este,41.37677952794466,2.1481152885010903
PC-2024-107612,2024-05-25,2023-02-07T19:00:00Z,2023-02-08T22:00:00Z,2023-04-26T21:00:00Z,LEG02,ParcelCraft Leganés Hub,Leganés,Centro,Urban Hub,CUST-212,Client_212,Enterprise,B2B,ECO,ECO,Economy,Low,72,False,29017,Málaga,Sur,LEG02_Sur,Van,15.4,10+ kg,12.16,0.97,13.13,Returned,2,SAP_S4,Snowflake,907612,SF_BATCH_PRO,2026-06-25T17:43:51.312052Z,Sur,40.36954661383525,-3.7451718296577794
PC-2024-107613,2024-06-26,2023-04-11T12:00:00Z,2023-04-13T00:00:00Z,2023-04-26T21:00:00Z,MAD03,ParcelCraft Madrid Hub,Madrid,Centro,Urban Hub,CUST-267,Client_267,Enterprise,B2B,ECO,ECO,Economy,Low,72,False,50013,Zaragoza,Noreste,MAD03_Noreste,Van,3.2,1-5 kg,10.07,0.81,10.88,Returned,1,SAP_S4,Snowflake,907613,SF_BATCH_PRO,2026-06-25T17:43:51.312068Z,Noreste,41.65497596213487,-0.8685285386451187
PC-2024-107614,2024-07-27,2023-05-18T13:00:00Z,2023-05-19T12:00:00Z,2023-04-26T21:00:00Z,ZAR01,ParcelCraft Zaragoza Hub,Zaragoza,Noreste,Urban Hub,CUST-131,Client_131,SMB,B2C,STD,STD,Standard,Normal,48,False,39008,Santander,Norte,ZAR01_Norte,Van,13.1,10+ kg,12.78,1.02,13.8,Returned,1,SAP_S4,Snowflake,907614,SF_BATCH_PRO,2026-06-25T17:43:51.312084Z,Norte,40.40669470139467,-3.667382153571508
PC-2024-107615,2024-08-28,2023-06-04T08:00:00Z,2023-06-05T11:00:00Z,2023-04-26T21:00:00Z,TAR01,ParcelCraft Tarragona Hub,Tarragona,Este,Urban Hub,CUST-256,Client_256,Enterprise,B2B,ECO,ECO,Economy,Low,72,False,8033,Barcelona,Este,TAR01_Este,Van,8.7,5-10 kg,9.26,0.74,10.0,Exception,2,SAP_S4,Snowflake,907615,SF_BATCH_PRO,2026-06-25T17:43:51.312100Z,Este,41.36281591807402,2.1561500858253826
PC-2024-107616,2024-09-01,2023-01-16T17:00:00Z,2023-01-16T21:00:00Z,2023-01-17T02:00:00Z,GET02,ParcelCraft Getafe Hub,Getafe,Centro,Urban Hub,CUST-121,Client_121,Enterprise,B2B,SAM,SAM,Same Day,Critical,12,False,33003,Oviedo,Norte,GET02_Norte,Van,5.4,5-10 kg,12.62,1.01,13.63,Delivered,1,SAP_S4,Snowflake,907616,SF_BATCH_PRO,2026-06-25T17:43:51.312115Z,Norte,40.38661932196872,-3.7208800708693577
PC-2024-107617,2024-10-02,2023-03-02T17:00:00Z,2023-03-02T23:00:00Z,2023-03-03T06:00:00Z,TAR01,ParcelCraft Tarragona Hub,Tarragona,Este,Urban Hub,CUST-231,Client_231,Enterprise,B2C,EXP,EXP,Express,High,24,False,28079,Madrid,Centro,TAR01_Centro,Van,6.5,5-10 kg,12.02,0.96,12.98,Delivered,2,SAP_S4,Snowflake,907617,SF_BATCH_PRO,2026-06-25T17:43:51.312131Z,Centro,40.37169066687572,-3.691981932137011
PC-2024-107618,2024-11-03,2023-05-15T10:00:00Z,2023-05-17T05:00:00Z,2023-05-19T01:00:00Z,BAR01,ParcelCraft Barcelona Hub,Barcelona,Este,Urban Hub,CUST-169,Client_169,Enterprise,B2B,ECO,ECO,Economy,Low,72,False,8002,Barcelona,Este,BAR01_Este,Van,5.7,5-10 kg,10.84,0.87,11.71,Delivered,1,SAP_S4,Snowflake,907618,SF_BATCH_PRO,2026-06-25T17:43:51.312151Z,Este,41.36014070710615,2.153375975769372
PC-2024-107619,2024-12-04,2023-05-19T17:00:00Z,2023-05-19T23:00:00Z,2023-05-20T05:00:00Z,GET01,ParcelCraft Getafe Hub,Getafe,Centro,Urban Hub,CUST-107,Client_107,SMB,B2C,SAM,SAM,Same Day,Critical,12,False,41015,Sevilla,Sur,GET01_Sur,Van,19.1,10+ kg,12.6,1.01,13.61,Delivered,2,SAP_S4,Snowflake,907619,SF_BATCH_PRO,2026-06-25T17:43:51.312166Z,Sur,37.43676336080451,-6.029154996525437
PC-2025-107620,2025-01-05,2023-01-12T04:00:00Z,2023-01-14T05:00:00Z,2023-01-16T06:00:00Z,MAD01,ParcelCraft Madrid Hub,Madrid,Centro,Urban Hub,CUST-164,Client_164,SMB,B2C,ECO,ECO,Economy,Low,72,False,26002,Logroño,Noreste,MAD01_Noreste,Van,15.1,10+ kg,12.83,1.03,13.86,Delivered,1,SAP_S4,Snowflake,907620,SF_BATCH_PRO,2026-06-25T17:43:51.312182Z,Noreste,40.4226577653576,-3.719105107183632
PC-2025-107621,2025-02-06,2023-02-02T11:00:00Z,2023-02-03T02:00:00Z,2023-02-03T17:00:00Z,LEG02,ParcelCraft Leganés Hub,Leganés,Centro,Urban Hub,CUST-198,Client_198,Enterprise,B2B,EXP,EXP,Express,High,24,False,33015,Oviedo,Norte,LEG02_Norte,Van,3.4,1-5 kg,15.59,1.25,16.84,Delivered,3,SAP_S4,Snowflake,907621,SF_BATCH_PRO,2026-06-25T17:43:51.312198Z,Norte,40.43447951124127,-3.7010551950208
PC-2025-107622,2025-03-07,2023-05-02T06:00:00Z,2023-05-02T17:00:00Z,2023-05-03T05:00:00Z,ALC01,ParcelCraft Alcobendas Hub,Alcobendas,Centro,Urban Hub,CUST-147,Client_147,SMB,B2B,EXP,EXP,Express,High,24,False,33010,Oviedo,Norte,ALC01_Norte,Van,8.2,5-10 kg,10.45,0.84,11.29,Delivered,1,SAP_S4,Snowflake,907622,SF_BATCH_PRO,2026-06-25T17:43:51.312213Z,Norte,40.41401675217727,-3.724241529848869
PC-2025-107623,2025-04-08,2023-01-03T15:00:00Z,2023-01-04T06:00:00Z,2023-01-04T21:00:00Z,TAR01,ParcelCraft Tarragona Hub,Tarragona,Este,Urban Hub,CUST-169,Client_169,Enterprise,B2B,STD,STD,Standard,Normal,48,False,22001,Huesca,Noreste,TAR01_Noreste,Van,22.3,10+ kg,10.35,0.83,11.18,Delivered,3,SAP_S4,Snowflake,907623,SF_BATCH_PRO,2026-06-25T17:43:51.312231Z,Noreste,40.41220620006814,-3.707759355677706
PC-2025-107624,2025-05-09,2023-06-08T03:00:00Z,2023-06-08T09:00:00Z,2023-04-26T21:00:00Z,MÓS01,ParcelCraft Móstoles Hub,Móstoles,Centro,Urban Hub,CUST-132,Client_132,SMB,B2B,SAM,SAM,Same Day,Critical,12,False,31009,Pamplona,Noreste,MÓS01_Noreste,Van,9.3,5-10 kg,9.37,0.75,10.12,Returned,1,SAP_S4,Snowflake,907624,SF_BATCH_PRO,2026-06-25T17:43:51.312246Z,Noreste,40.41687140831312,-3.723537392486749
PC-2025-107625,2025-06-10,2023-06-06T08:00:00Z,2023-06-06T23:00:00Z,2023-06-07T14:00:00Z,LEG02,ParcelCraft Leganés Hub,Leganés,Centro,Urban Hub,CUST-107,Client_107,SMB,B2C,STD,STD,Standard,Normal,48,False,12017,Castellón,Este,LEG02_Este,Van,20.4,10+ kg,12.87,1.03,13.9,Delivered,1,SAP_S4,Snowflake,907625,SF_BATCH_PRO,2026-06-25T17:43:51.312262Z,Este,40.394282707481736,-3.708839776197932
PC-2025-107626,2025-07-11,2023-04-09T22:00:00Z,2023-04-11T00:00:00Z,2023-04-26T21:00:00Z,MAD01,ParcelCraft Madrid Hub,Madrid,Centro,Urban Hub,CUST-117,Client_117,Enterprise,B2C,STD,STD,Standard,Normal,48,False,28937,Móstoles,Centro,MAD01_Centro,Van,22.7,10+ kg,9.17,0.73,9.9,Exception,1,SAP_S4,Snowflake,907626,SF_BATCH_PRO,2026-06-25T17:43:51.312277Z,Centro,40.40156402941728,-3.7498472797530273
PC-2025-107627,2025-08-12,2023-01-07T18:00:00Z,2023-01-08T10:00:00Z,2023-01-09T02:00:00Z,GET02,ParcelCraft Getafe Hub,Getafe,Centro,Urban Hub,CUST-208,Client_208,Enterprise,B2C,STD,STD,Standard,Normal,48,False,28935,Móstoles,Centro,GET02_Centro,Van,14.4,10+ kg,7.12,0.57,7.69,Delivered,2,SAP_S4,Snowflake,907627,SF_BATCH_PRO,2026-06-25T17:43:51.312292Z,Centro,40.39866547378229,-3.7281853668247926
PC-2025-107628,2025-09-13,2023-01-31T15:00:00Z,2023-01-31T20:00:00Z,2023-02-01T02:00:00Z,ALC01,ParcelCraft Alcobendas Hub,Alcobendas,Centro,Urban Hub,CUST-165,Client_165,Enterprise,B2B,SAM,SAM,Same Day,Critical,12,False,39009,Santander,Norte,ALC01_Norte,Van,14.5,10+ kg,10.9,0.87,11.77,Delivered,1,SAP_S4,Snowflake,907628,SF_BATCH_PRO,2026-06-25T17:43:51.312308Z,Norte,40.3875271372326,-3.673687323335844
PC-2025-107629,2025-10-14,2023-04-27T12:00:00Z,2023-04-27T19:00:00Z,2023-04-28T02:00:00Z,BAR01,ParcelCraft Barcelona Hub,Barcelona,Este,Urban Hub,CUST-122,Client_122,Enterprise,B2B,SAM,SAM,Same Day,Critical,12,False,50010,Zaragoza,Noreste,BAR01_Noreste,Van,5.6,5-10 kg,14.63,1.17,15.8,Delivered,1,SAP_S4,Snowflake,907629,SF_BATCH_PRO,2026-06-25T17:43:51.312323Z,Noreste,41.63673212987283,-0.84954667080998
PC-2025-107630,2025-11-15,2023-05-21T12:00:00Z,2023-05-22T17:00:00Z,2023-05-23T22:00:00Z,CÓR02,ParcelCraft Córdoba Hub,Córdoba,Sur,Urban Hub,CUST-174,Client_174,SMB,B2B,STD,STD,Standard,Normal,48,False,39006,Santander,Norte,CÓR02_Norte,Van,24.3,10+ kg,13.53,1.08,14.61,Delivered,1,SAP_S4,Snowflake,907630,SF_BATCH_PRO,2026-06-25T17:43:51.312340Z,Norte,40.44185375134276,-3.6757712287408553
PC-2025-107631,2025-12-16,2023-01-24T19:00:00Z,2023-01-24T22:00:00Z,2023-01-25T02:00:00Z,LOG01,ParcelCraft Logroño Hub,Logroño,Noreste,Urban Hub,CUST-105,Client_105,Enterprise,B2C,SAM,SAM,Same Day,Critical,12,False,28901,Getafe,Centro,LOG01_Centro,Van,4.7,1-5 kg,10.45,0.84,11.29,Delivered,1,SAP_S4,Snowflake,907631,SF_BATCH_PRO,2026-06-25T17:43:51.312355Z,Centro,40.39000034164387,-3.7268610619265146
PC-2024-107632,2024-01-17,2023-01-05T00:00:00Z,2023-01-05T09:00:00Z,2023-04-26T21:00:00Z,GET01,ParcelCraft Getafe Hub,Getafe,Centro,Urban Hub,CUST-278,Client_278,Enterprise,B2B,EXP,EXP,Express,High,24,False,12008,Castellón,Este,GET01_Este,Van,8.6,5-10 kg,12.71,1.02,13.73,In Transit,1,SAP_S4,Snowflake,907632,SF_BATCH_PRO,2026-06-25T17:43:51.312371Z,Este,40.38452143802597,-3.739425172292314
PC-2024-107633,2024-02-18,2023-02-09T02:00:00Z,2023-02-09T14:00:00Z,2023-02-10T02:00:00Z,MÓS03,ParcelCraft Móstoles Hub,Móstoles,Centro,Urban Hub,CUST-138,Client_138,Enterprise,B2B,EXP,EXP,Express,High,24,False,11015,Cádiz,Sur,MÓS03_Sur,Van,17.7,10+ kg,14.6,1.17,15.77,Delivered,1,SAP_S4,Snowflake,907633,SF_BATCH_PRO,2026-06-25T17:43:51.312387Z,Sur,40.36254747409378,-3.701879905616477
PC-2024-107634,2024-03-19,2023-05-24T20:00:00Z,2023-05-25T14:00:00Z,2023-05-26T08:00:00Z,LEG02,ParcelCraft Leganés Hub,Leganés,Centro,Urban Hub,CUST-220,Client_220,Enterprise,B2C,EXP,EXP,Express,High,24,False,50002,Zaragoza,Noreste,LEG02_Noreste,Van,20.0,10+ kg,12.0,0.96,12.96,Delivered,1,SAP_S4,Snowflake,907634,SF_BATCH_PRO,2026-06-25T17:43:51.312404Z,Noreste,41.60446041815202,-0.917477305812685
PC-2024-107635,2024-04-20,2023-04-24T19:00:00Z,2023-04-25T04:00:00Z,2023-04-25T13:00:00Z,CÁD03,ParcelCraft Cádiz Hub,Cádiz,Sur,Urban Hub,CUST-271,Client_271,Enterprise,B2B,SAM,SAM,Same Day,Critical,12,False,48009,Bilbao,Norte,CÁD03_Norte,Van,15.5,10+ kg,13.41,1.07,14.48,Delivered,2,SAP_S4,Snowflake,907635,SF_BATCH_PRO,2026-06-25T17:43:51.312419Z,Norte,43.22439604438488,-2.93844760219481
PC-2024-107636,2024-05-21,2023-06-03T23:00:00Z,2023-06-04T17:00:00Z,2023-06-05T11:00:00Z,LEG02,ParcelCraft Leganés Hub,Leganés,Centro,Urban Hub,CUST-121,Client_121,Enterprise,B2B,STD,STD,Standard,Normal,48,False,14016,Córdoba,Sur,LEG02_Sur,Van,7.6,5-10 kg,10.71,0.86,11.57,Delivered,1,SAP_S4,Snowflake,907636,SF_BATCH_PRO,2026-06-25T17:43:51.312435Z,Sur,40.38858311894256,-3.663095044958716
PC-2024-107637,2024-06-22,2023-01-01T13:00:00Z,2023-01-01T18:00:00Z,2023-04-26T21:00:00Z,BAR01,ParcelCraft Barcelona Hub,Barcelona,Este,Urban Hub,CUST-227,Client_227,SMB,B2C,SAM,SAM,Same Day,Critical,12,False,46014,Valencia,Este,BAR01_Este,Van,10.6,10+ kg,11.33,0.91,12.24,Exception,1,SAP_S4,Snowflake,907637,SF_BATCH_PRO,2026-06-25T17:43:51.312449Z,Este,39.48856067663232,-0.3810281936222691
PC-2024-107638,2024-07-23,2023-01-26T23:00:00Z,2023-01-27T15:00:00Z,2023-04-26T21:00:00Z,CÁD01,ParcelCraft Cádiz Hub,Cádiz,Sur,Urban Hub,CUST-133,Client_133,Enterprise,B2B,EXP,EXP,Express,High,24,False,28911,Leganés,Centro,CÁD01_Centro,Van,13.5,10+ kg,14.87,1.19,16.06,Exception,1,SAP_S4,Snowflake,907638,SF_BATCH_PRO,2026-06-25T17:43:51.312465Z,Centro,40.35919030762932,-3.704281363628404
PC-2024-107639,2024-08-24,2023-06-13T00:00:00Z,2023-06-13T16:00:00Z,2023-06-14T09:00:00Z,GET01,ParcelCraft Getafe Hub,Getafe,Centro,Urban Hub,CUST-162,Client_162,SMB,B2B,EXP,EXP,Express,High,24,True,39002,Santander,Norte,GET01_Norte,Van,1.2,1-5 kg,9.24,0.74,9.98,Delivered,1,SAP_S4,Snowflake,907639,SF_BATCH_PRO,2026-06-25T17:43:51.312481Z,Norte,40.364669000437566,-3.717687767799024
PC-2024-107640,2024-09-25,2023-05-28T04:00:00Z,2023-05-30T03:00:00Z,2023-06-01T02:00:00Z,LOG02,ParcelCraft Logroño Hub,Logroño,Noreste,Urban Hub,CUST-251,Client_251,SMB,B2C,STD,STD,Standard,Normal,48,False,50018,Zaragoza,Noreste,LOG02_Noreste,Van,14.4,10+ kg,11.44,0.92,12.36,Delivered,2,SAP_S4,Snowflake,907640,SF_BATCH_PRO,2026-06-25T17:43:51.312496Z,Noreste,41.60660299229989,-0.8458082894686758
PC-2024-107641,2024-10-26,2023-03-13T09:00:00Z,2023-03-15T06:00:00Z,2023-03-17T04:00:00Z,BAR01,ParcelCraft Barcelona Hub,Barcelona,Este,Urban Hub,CUST-128,Client_128,Enterprise,B2B,STD,STD,Standard,Normal,48,False,12019,Castellón,Este,BAR01_Este,Van,20.0,10+ kg,7.19,0.58,7.77,Delivered,2,SAP_S4,Snowflake,907641,SF_BATCH_PRO,2026-06-25T17:43:51.312511Z,Este,40.35705894997671,-3.735531496598376
PC-2024-107642,2024-11-27,2023-04-17T17:00:00Z,2023-04-17T21:00:00Z,2023-04-18T01:00:00Z,MÁL01,ParcelCraft Málaga Hub,Málaga,Sur,Urban Hub,CUST-193,Client_193,SMB,B2B,SAM,SAM,Same Day,Critical,12,False,28017,Madrid,Centro,MÁL01_Centro,Van,5.5,5-10 kg,10.87,0.87,11.74,Delivered,1,SAP_S4,Snowflake,907642,SF_BATCH_PRO,2026-06-25T17:43:51.312527Z,Centro,40.39198012091862,-3.7341520059519295
PC-2024-107643,2024-12-28,2023-02-24T13:00:00Z,2023-02-24T19:00:00Z,2023-02-25T02:00:00Z,ALC01,ParcelCraft Alcobendas Hub,Alcobendas,Centro,Urban Hub,CUST-160,Client_160,SMB,B2C,SAM,SAM,Same Day,Critical,12,False,8010,Barcelona,Este,ALC01_Este,Van,20.6,10+ kg,11.68,0.93,12.61,Delivered,3,SAP_S4,Snowflake,907643,SF_BATCH_PRO,2026-06-25T17:43:51.312544Z,Este,41.34768935730528,2.164467323852218
PC-2025-107644,2025-01-01,2023-05-18T10:00:00Z,2023-05-20T11:00:00Z,2023-04-26T21:00:00Z,TAR01,ParcelCraft Tarragona Hub,Tarragona,Este,Urban Hub,CUST-192,Client_192,SMB,B2C,ECO,ECO,Economy,Low,72,False,29015,Málaga,Sur,TAR01_Sur,Van,8.2,5-10 kg,14.35,1.15,15.5,Exception,1,SAP_S4,Snowflake,907644,SF_BATCH_PRO,2026-06-25T17:43:51.312574Z,Sur,40.35678958803159,-3.695882823036307
PC-2025-107645,2025-02-02,2023-05-09T04:00:00Z,2023-05-09T21:00:00Z,2023-05-10T15:00:00Z,MAD03,ParcelCraft Madrid Hub,Madrid,Centro,Urban Hub,CUST-199,Client_199,SMB,B2B,EXP,EXP,Express,High,24,False,39006,Santander,Norte,MAD03_Norte,Van,22.0,10+ kg,11.08,0.89,11.97,Delivered,3,SAP_S4,Snowflake,907645,SF_BATCH_PRO,2026-06-25T17:43:51.312593Z,Norte,40.3937654682286,-3.746869263934422
PC-2025-107646,2025-03-03,2023-05-20T17:00:00Z,2023-05-21T04:00:00Z,2023-05-21T16:00:00Z,LEG01,ParcelCraft Leganés Hub,Leganés,Centro,Urban Hub,CUST-207,Client_207,SMB,B2C,EXP,EXP,Express,High,24,False,26008,Logroño,Noreste,LEG01_Noreste,Van,15.2,10+ kg,12.36,0.99,13.35,Delivered,1,SAP_S4,Snowflake,907646,SF_BATCH_PRO,2026-06-25T17:43:51.312609Z,Noreste,40.42905686630324,-3.664053515017299
PC-2025-107647,2025-04-04,2023-03-13T18:00:00Z,2023-03-14T01:00:00Z,2023-03-14T09:00:00Z,BAR01,ParcelCraft Barcelona Hub,Barcelona,Este,Urban Hub,CUST-117,Client_117,Enterprise,B2C,SAM,SAM,Same Day,Critical,12,False,41014,Sevilla,Sur,BAR01_Sur,Van,19.3,10+ kg,15.59,1.25,16.84,Delivered,1,SAP_S4,Snowflake,907647,SF_BATCH_PRO,2026-06-25T17:43:51.312625Z,Sur,37.381318906117066,-5.9417899167674255
PC-2025-107648,2025-05-05,2023-01-25T00:00:00Z,2023-01-26T03:00:00Z,2023-01-27T07:00:00Z,VAL01,ParcelCraft Valencia Hub,Valencia,Este,Urban Hub,CUST-182,Client_182,Enterprise,B2B,STD,STD,Standard,Normal,48,False,46018,Valencia,Este,VAL01_Este,Van,24.5,10+ kg,8.73,0.7,9.43,Delivered,1,SAP_S4,Snowflake,907648,SF_BATCH_PRO,2026-06-25T17:43:51.312640Z,Este,39.43083645238332,-0.3542209020264457
PC-2025-107649,2025-06-06,2023-04-25T13:00:00Z,2023-04-25T18:00:00Z,2023-04-25T23:00:00Z,BAR01,ParcelCraft Barcelona Hub,Barcelona,Este,Urban Hub,CUST-251,Client_251,SMB,B2C,SAM,SAM,Same Day,Critical,12,False,33001,Oviedo,Norte,BAR01_Norte,Van,15.7,10+ kg,11.01,0.88,11.89,Delivered,1,SAP_S4,Snowflake,907649,SF_BATCH_PRO,2026-06-25T17:43:51.312656Z,Norte,40.40114251036708,-3.661425754263933
PC-2025-107650,2025-07-07,2023-02-12T21:00:00Z,2023-02-13T12:00:00Z,2023-02-14T03:00:00Z,VAL01,ParcelCraft Valencia Hub,Valencia,Este,Urban Hub,CUST-190,Client_190,SMB,B2B,EXP,EXP,Express,High,24,False,50020,Zaragoza,Noreste,VAL01_Noreste,Van,17.1,10+ kg,14.84,1.19,16.03,Delivered,2,SAP_S4,Snowflake,907650,SF_BATCH_PRO,2026-06-25T17:43:51.312671Z,Noreste,41.61081716796517,-0.921109875555892
PC-2025-107651,2025-08-08,2023-05-25T20:00:00Z,2023-05-26T21:00:00Z,2023-04-26T21:00:00Z,BAR01,ParcelCraft Barcelona Hub,Barcelona,Este,Urban Hub,CUST-106,Client_106,Enterprise,B2C,ECO,ECO,Economy,Low,72,False,48009,Bilbao,Norte,BAR01_Norte,Van,13.9,10+ kg,10.64,0.85,11.49,Exception,1,SAP_S4,Snowflake,907651,SF_BATCH_PRO,2026-06-25T17:43:51.312685Z,Norte,43.3040032543289,-2.907419186754928
PC-2025-107652,2025-09-09,2023-05-13T06:00:00Z,2023-05-15T02:00:00Z,2023-05-16T23:00:00Z,GET01,ParcelCraft Getafe Hub,Getafe,Centro,Urban Hub,CUST-273,Client_273,Enterprise,B2C,STD,STD,Standard,Normal,48,True,43005,Tarragona,Este,GET01_Este,Van,8.7,5-10 kg,11.62,0.93,12.55,Delivered,3,SAP_S4,Snowflake,907652,SF_BATCH_PRO,2026-06-25T17:43:51.312701Z,Este,40.40069108116391,-3.7056724364510183
